idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,7.74,7.74,1,1,0,1,20
2.0,0.0,0,0.0,10.92,10.92,2,4,0,0,20
3.0,0.0,0,0.0,21.69,21.69,2,5,0,2,20
4.0,0.0,0,0.0,8.57,8.57,1,1,0,0,20
5.0,0.0,0,0.0,21.64,21.64,0,5,0,0,20
6.0,0.0,0,0.0,21.27,21.27,0,6,0,0,20
7.0,0.0,0,0.0,15.2,15.2,1,6,0,1,20
8.0,1.0,0,0.0,15.44,15.44,1,5,0,1,20
9.0,2.0,0,0.0,19.62,19.62,1,4,0,1,20
10.0,3.0,0,0.0,10.26,10.26,1,3,0,0,20
11.0,4.0,0,0.0,15.64,15.64,1,4,0,2,20
12.0,5.0,0,0.0,18.11,18.11,1,4,0,3,20
13.0,6.0,0,0.0,9.9,9.9,1,3,0,1,20
14.0,7.0,0,0.0,15.26,15.26,1,3,0,2,20
15.0,8.0,0,0.0,6.89,6.89,1,1,0,2,20
16.0,9.0,0,0.0,13.18,13.18,1,3,0,3,20
17.0,10.0,0,0.0,10.96,10.96,1,3,0,4,20
18.0,11.0,0,0.0,22.58,22.58,1,4,0,4,20
19.0,12.0,0,0.0,17.27,17.27,2,2,0,4,20
20.0,13.0,0,0.0,19.55,19.55,2,2,0,3,20
21.0,14.0,0,0.0,8.14,8.14,1,2,0,0,20
22.0,15.0,0,0.0,21.45,21.45,1,6,0,2,20
23.0,16.0,0,0.0,18.41,18.41,1,6,0,3,20
24.0,17.0,0,0.0,11.69,11.69,2,2,0,2,20
25.0,18.0,0,0.0,9.34,9.34,1,2,0,1,20
