idx,seq,group,emerg,weight,new_value,relocation,loc_x,loc_y,loc_z,size(ft)
1.0,0.0,0,0.0,22.14,22.14,0,1,0,0,20
2.0,0.0,0,0.0,16.21,16.21,2,3,0,3,20
3.0,0.0,0,0.0,22.85,22.85,2,4,0,3,20
4.0,0.0,0,0.0,11.64,11.64,0,1,0,1,20
5.0,0.0,0,0.0,23.65,23.65,1,4,0,4,20
6.0,1.0,0,0.0,7.48,7.48,1,2,0,0,20
7.0,2.0,0,0.0,12.04,12.04,2,4,0,1,20
8.0,3.0,0,0.0,5.5,5.5,1,2,0,1,20
9.0,4.0,0,0.0,9.8,9.8,1,4,0,0,20
10.0,5.0,0,0.0,9.14,9.14,1,3,0,0,20
11.0,6.0,0,0.0,22.23,22.23,1,1,0,2,20
12.0,7.0,0,0.0,16.99,16.99,2,2,0,4,20
13.0,8.0,0,0.0,9.64,9.64,1,3,0,1,20
14.0,9.0,0,0.0,10.59,10.59,1,2,0,2,20
15.0,10.0,0,0.0,22.77,22.77,2,5,0,2,20
16.0,11.0,0,0.0,8.73,8.73,1,2,0,3,20
17.0,12.0,0,0.0,15.47,15.47,1,5,0,0,20
18.0,13.0,0,0.0,17.72,17.72,1,5,0,1,20
19.0,14.0,0,0.0,12.24,12.24,1,3,0,2,20
20.0,15.0,0,0.0,8.14,8.14,1,1,0,3,20
21.0,16.0,0,0.0,17.55,17.55,1,4,0,2,20
22.0,17.0,0,0.0,10.96,10.96,1,1,0,4,20
23.0,18.0,0,0.0,7.04,7.04,1,6,0,0,20
24.0,19.0,0,0.0,18.46,18.46,1,3,0,4,20
25.0,20.0,0,0.0,8.07,8.07,1,6,0,1,20
